,price,address,postcode,number_bedrooms
283,350000.0,"Betjeman Court, Cockfosters Road, EN4",EN4,2.0
287,625000.0,"Kings Avenue, N21",N21,2.0
291,750000.0,"Lonsdale Drive, Enfield, EN2",EN2,3.0
293,400000.0,"Kimberley Road, London, N18",N18,3.0
296,700000.0,"Evesham Road, Bounds Green, London, N11",N11,4.0
297,350000.0,"The Approach, Enfield, EN1",EN1,3.0
298,270000.0,"Firbank Close, EN2",EN2,1.0
301,629950.0,"McAdam Drive, Enfield, Middlesex, EN2",EN2,3.0
302,425000.0,"Canada Avenue, London, N18",N18,3.0
303,595000.0,"Kings Avenue, N21",N21,2.0
304,525000.0,"Caversham Avenue, London, N13",N13,3.0
307,369950.0,"Tramway Avenue, Edmonton, N9",N9,3.0
310,1000000.0,"Dorchester Avenue, London N13",N13,7.0
312,365000.0,"Chester Road, London, N9",N9,2.0
313,359995.0,"Mapleton Crescent, ENFIELD, Middlesex, EN3",EN3,2.0
314,285000.0,"Orton Grove, Enfield, Greater London, EN1",EN1,2.0
315,379995.0,"Chiswick Road, Edmonton, N9",N9,2.0
316,450000.0,"Russell Road, Enfield, London, Uk, EN1",EN1,2.0
317,700000.0,"Russell Road, Enfield, London, Uk, EN1",EN1,4.0
318,625000.0,"Stanley Road, Bounds Green, London, N11",N11,3.0
319,260000.0,"Hadrians Ride, ENFIELD, Greater London, EN1",EN1,1.0
320,650000.0,"The Sunny Road, Enfield, EN3",EN3,6.0
322,775000.0,"Lyndhurst Gardens, Enfield, EN1",EN1,4.0
323,195000.0,"Watkin Mews, Enfield Island Village, Enfield, EN3 6LS",EN3,1.0
327,890000.0,"Heddon Court Avenue, Cockfosters, EN4",EN4,3.0
328,420000.0,"Lantern Court, 4A Winchmore Hill Road, Southgate, London, N14",N14,2.0
332,399950.0,"St Joan's Road, Edmonton, N9",N9,3.0
340,350000.0,"The Sunny Road, Enfield, EN3",EN3,2.0
342,550000.0,"Millers Green Close, Enfield, Middlesex, EN2",EN2,3.0
344,425000.0,"Cromie Close, Palmers Green, N13",N13,2.0
346,255000.0,"Gareth Drive, London, N9",N9,1.0
347,385000.0,"Leyburn Road, Upper Edmonton, N18",N18,2.0
348,799500.0,"Chandos Avenue, Southgate, London, N14",N14,3.0
349,615000.0,"Station Road,
London,
N11",N11,3.0
351,625000.0,"Station Road,
London,
N11",N11,3.0
352,370000.0,"Newsholme Drive, London, N21",N21,2.0
353,290000.0,"Mintern Close, Palmers Green, N13",N13,1.0
356,385000.0,"Spencer Avenue, London, N13",N13,2.0
358,400000.0,"Cline Road, Bounds Green, N11",N11,2.0
359,675000.0,"Firs Lane, Winchmore Hill, London N21 - Renovated Four Bedroom",N21,4.0
360,650000.0,"Firs Lane, Winchmore Hill, London, N21 - Stunning New Build Semi Detached Home",N21,3.0
364,249950.0,"Tennyson Close, Scotland Green Road, Enfield, EN3",EN3,2.0
366,835000.0,"Chase Court Gardens, Enfield, Middlesex, EN2",EN2,4.0
368,470000.0,"Wheatley Gardens, Lower Edmonton, London, Wheatley Gardens, N9",N9,3.0
369,315000.0,"John Gooch Drive, Enfield, Middlesex, EN2",EN2,2.0
372,265000.0,"Park House, Winchmore Hill Road, London, N21",N21,0.0
373,500000.0,"Clive Road, Enfield, EN1",EN1,3.0
374,415000.0,"Clive Road, Enfield, EN1",EN1,3.0
376,415000.0,"Percival Road, Enfield, EN1",EN1,3.0
383,1000000.0,"Park Drive, Winchmore Hill, N21 - Stunning Property with 310ft Garden and Bundles of potential",N21,3.0
385,255000.0,"Charles Street, Enfield, EN1",EN1,1.0
386,475000.0,"Davis House, 5 Huguenot Drive, London, N13",N13,2.0
387,950000.0,"Woodberry Avenue, London, N21",N21,4.0
388,475000.0,"Gloucester Road, Edmonton, N18",N18,3.0
389,650000.0,"Broomfield Avenue, London, N13",N13,3.0
390,900000.0,"Waterfall Road, London, N14",N14,4.0
391,465000.0,"Selborne Road, London, N14",N14,3.0
392,425000.0,"Aldridge Avenue, Enfield, Middlesex, EN3",EN3,3.0
394,460000.0,"Canonbury Road, Enfield, EN1",EN1,3.0
398,325000.0,"Glenville Avenue, Enfield, Middlesex, EN2",EN2,1.0
400,350000.0,"Bethell Lodge, New Southgate, N11",N11,2.0
408,385000.0,"Haslam Court, Waterfall Road, Friern Barnet, London, N11",N11,1.0
411,900000.0,"Lodge Drive, Palmers Green, London, N13",N13,4.0
414,399995.0,"Mandeville Road, EN3",EN3,3.0
415,379995.0,"Boleyn Avenue, EN1",EN1,2.0
416,5000000.0,"Beech Hill, Hadley Wood, London, EN4",EN4,6.0
420,1350000.0,"Aldermans Hill, London, N13",N13,6.0
421,300000.0,"Millicent Grove, Palmers Green, London, N13",N13,2.0
422,425000.0,"Lyndhurst Road, London, N22",N22,3.0
423,375000.0,"Park House, Winchmore Hill Road, London, N21",N21,2.0
424,415000.0,"Florence Avenue, Enfield, EN2",EN2,2.0
426,350000.0,"Kynaston Road, Enfield, Middlesex, EN2",EN2,2.0
427,575000.0,"Tottenhall Road, Palmers Green, N13",N13,3.0
428,900000.0,"Waterfall Road, London, N14",N14,4.0
429,265000.0,"Ambient House, 82 Tysoe Avenue, ENFIELD, Middlesex, EN3",EN3,2.0
430,325000.0,"St Geroges Road, Enfield, EN1",EN1,2.0
432,320000.0,"Cline Road, London, N11 2NF",N11,1.0
438,750000.0,"Lambs Walk, Enfield, EN2",EN2,5.0
439,395000.0,"Palmerston Crescent, Palmers Green, London, N13",N13,2.0
440,370000.0,"Pegasus Court (Winchmore Hill), Winchmore Hill, N21 2RW",N21,2.0
441,525000.0,"Caversham Avenue, Palmers Green, London, N13",N13,3.0
442,810000.0,"River View, Enfield, Middlesex, EN2",EN2,4.0
443,1150000.0,"Shrubbery Gardens, N21",N21,5.0
444,300000.0,"Gareth Drive, N9",N9,1.0
445,625000.0,"Chimes Avenue, Palmers Green, N13",N13,3.0
446,499995.0,"Lincoln Way, Enfield, EN1",EN1,4.0
447,325000.0,"Pringle House, 18 Newsholme Drive, London, N21",N21,1.0
448,415000.0,"Elmwood Avenue, London, N13",N13,2.0
452,315000.0,"Royal Court, Queen Annes Gardens, Enfield, Middlesex, EN1",EN1,2.0
453,225000.0,"Roman Way, ENFIELD, Middlesex, EN1",EN1,1.0
454,384995.0,"Woodlands Road, N9 8RP, N9",N9,3.0
456,675000.0,"Vicars Moor Lane, London, N21",N21,3.0
458,350000.0,"Calder Close, ENFIELD, Greater London, EN1",EN1,2.0
459,290000.0,"Maplin Close, London, N21",N21,3.0
460,225000.0,"Maplin Close, London, N21",N21,1.0
462,410000.0,"Berry Close, Winchmore Hill, N21",N21,2.0
463,184950.0,"Cambridge Terrace, Bury Street West, Edmonton, N9",N9,0.0
464,440000.0,"Holmwood Road, Enfield, Middlesex, EN3",EN3,4.0
465,299995.0,"Latymer Road, Edmonton, N9",N9,2.0
466,340000.0,"Flora House, 11 Cromie Close, London, N13",N13,1.0
467,425000.0,"Chase Side Crescent, Enfield, EN2",EN2,2.0
468,425000.0,"Chase Side, Enfield, EN2",EN2,2.0
470,400000.0,"Buttery Mews, Southgate, London, ., N14",N14,2.0
471,1200000.0,"Wynchgate, Winchmore Hill, N21",N21,4.0
472,425000.0,"14 Elm Park Road, Winchmore Hill, London, N21",N21,2.0
474,425000.0,"814 Green Lanes, London, N21",N21,2.0
475,199950.0,"Cornish Court, Bridlington Road, Edmonton, N9",N9,1.0
478,210000.0,"Durants Road, Enfield, Middlesex, EN3",EN3,1.0
482,295000.0,"The Ride, Enfield, Middlesex, EN3",EN3,3.0
484,375000.0,"Saffron Court, Cockfosters,Cockfosters,EN4",EN4,1.0
485,409995.0,"Woolmer Road, London, N18",N18,3.0
487,325000.0,"Osborne Road, Palmers Green N13",N13,1.0
489,215000.0,"Hyde Court, Parkside, Waltham Cross, Hertfordshire, EN8",EN8,1.0
490,375000.0,"Ridge Terrace, Green Lanes, London, N21",N21,2.0
491,350000.0,"Devonshire Road, Palmers Green, London, N13",N13,1.0
492,349950.0,"St Edmunds Road, Edmonton, N9",N9,2.0
493,300000.0,"Bounces Road, Edmonton, N9",N9,3.0
495,659995.0,"Borden Avenue, London, EN1",EN1,3.0
496,425000.0,"Green Lanes, Palmers Green, N13 ",N13,2.0
502,1750000.0,"Bourne Avenue, Southgate, N14",N14,4.0
504,499000.0,"1 Fox Lane, London, N13",N13,2.0
506,310000.0,"Gladbeck Way, Enfield, Middlesex, EN2",EN2,2.0
507,300000.0,"Mayfield Crescent, Edmonton, N9",N9,3.0
514,385000.0,"Hyde Park Avenue, N21",N21,3.0
516,325000.0,"North Circular Road, Palmers Green, London, N13",N13,2.0
517,825000.0,"Farmleigh, Southgate, N14",N14,4.0
520,500000.0,"Woodberry Avenue, Winchmore Hill, N21",N21,3.0
523,999950.0,"The Walled Mews, Avenue Road, Southgate, London, N14",N14,4.0
524,605000.0,"Bournegate Court, Ebony Crescent, Cockfosters, EN4",EN4,3.0
525,520000.0,"Churchbury Road, Enfield, EN1",EN1,4.0
527,380000.0,"Croyland Road, Edmonton, N9",N9,3.0
528,680000.0,"Ebony Crescent, Cockfosters, EN4",EN4,4.0
531,379995.0,"Larmans Road, EN3",EN3,3.0
533,419950.0,"Montagu Crescent, Edmonton, N18",N18,3.0
534,760000.0,"Evesham Road, Bounds Green, London, N11",N11,4.0
535,269995.0,"Grilse Close, LONDON, N9",N9,2.0
539,250000.0,"Hansart Way, Enfield EN2 ",EN2,1.0
541,475000.0,"Totteridge Road, Enfield, EN3",EN3,3.0
546,400000.0,"Bole Court, 70 Cecil Road, EN2",EN2,2.0
549,600000.0,"Cockfosters Road, Cockfosters, EN4",EN4,3.0
550,775000.0,"Queen Elizabeths Drive, London, N14",N14,3.0
552,675000.0,"Princes Avenue, London, N13",N13,4.0
553,985000.0,"Knightwood Court,Barnet,EN4",EN4,2.0
554,475000.0,"Foxmead Close, Enfield, EN2",EN2,2.0
555,440000.0,"Cameron Drive, EN8",EN8,4.0
556,140750.0,"Station Road,
London,
N11",N11,3.0
557,575000.0,"Carisbrook Close, Enfield, Middlesex, EN1",EN1,4.0
558,649000.0,"Lightcliffe Road, Palmers Green, London N13 5HD",N13,5.0
560,113875.0,"Station Road,
London,
N11",N11,2.0
561,85750.0,"Station Road,
London,
N11",N11,1.0
565,220000.0,"Lancaster Road, Enfield, EN2",EN2,0.0
568,499500.0,"Lavender Hill, Enfield, Middlesex, EN2",EN2,3.0
569,250000.0,"Woodmere Court, 7 Avenue Road, Southgate, London, N14",N14,2.0
571,585000.0,"Bury Street West, London, N9",N9,3.0
575,620000.0,"Charter Way, London, N14",N14,4.0
576,670000.0,"Compton Road, Winchmore Hill, N21",N21,3.0
578,475000.0,"Wilde Place, Palmers Green, London, N13",N13,3.0
586,475000.0,"Connaught Avenue, ENFIELD, Middlesex, EN1",EN1,3.0
587,515000.0,"Whitmore Close, Friern Barnet, N11",N11,3.0
591,475000.0,"St Johns Terrace, Enfield, Middlesex, EN2",EN2,2.0
593,650000.0,"Borden Avenue, ENFIELD, Greater London, EN1",EN1,4.0
594,500000.0,"Winchmore Hill,London N21,N21",N21,2.0
595,1250000.0,"Knightwood Court,Barnet,EN4",EN4,2.0
596,1250000.0,"Knightwood Court,Barnet,EN4",EN4,2.0
597,425000.0,"Canonbury Road, Enfield, Middlesex, EN1",EN1,2.0
599,750000.0,"Ridge Avenue, Winchmore Hill, N21 - Chain Free - Large and Extended Three Bedroom Semi Detached Home",N21,3.0
600,550000.0,"Firs Lane, London N13",N13,3.0
603,269995.0,"Melling Drive, ENFIELD, Greater London, EN1",EN1,2.0
604,410000.0,"Sporton Court, 49 Drapers Road, Enfield, Middlesex, EN2",EN2,2.0
605,650000.0,"Tenniswood Road, ENFIELD, Middlesex, EN1",EN1,4.0
606,585000.0,"Edenbridge Road, Enfield, Middlesex, EN1",EN1,3.0
607,349995.0,"Prowse Court, 74 Fore Street, LONDON, N18",N18,2.0
608,245000.0,"Cornell Court, Enstone Road, Enfield, EN3",EN3,2.0
611,600000.0,"Birkbeck Road, Enfield, EN2",EN2,4.0
612,209995.0,"Harston Drive, ENFIELD, Middlesex, EN3",EN3,1.0
614,184995.0,"Bradley Road, Enfield, London, Uk, EN3",EN3,1.0
618,395000.0,"Haselbury Road, Edmonton, N18",N18,3.0
619,430000.0,"Carlton Terrace, Great Cambridge Road, Edmonton, London, N18",N18,3.0
621,370000.0,"Junction Road, London, N9",N9,3.0
624,599950.0,"Walton Street, Enfield, Middlesex, EN2",EN2,4.0
625,299995.0,"Latymer Road, Edmonton, N9",N9,2.0
626,395000.0,"Albany Road, London N18 ",N18,3.0
629,600000.0,"Cecil Avenue, Enfield EN1 ",EN1,6.0
630,1250000.0,"Cockfosters Road, Hadley Wood, EN4",EN4,2.0
632,740000.0,"Ollerton Road, London, N11",N11,4.0
633,375000.0,"Lyndhurst Road, London, N22",N22,2.0
638,400000.0,"Chase Side Cresent, John Keats Lodge, EN2",EN2,2.0
639,380000.0,"Roundhedge Way, Enfield, EN2",EN2,2.0
640,605000.0,"Cockfosters Herts, EN4,Cockfosters,EN4",EN4,3.0
644,625000.0,"Crawford Gardens, Palmers Green, London, N13",N13,4.0
645,650000.0,"Bycullah Avenue, Enfield, EN2",EN2,4.0
647,400000.0,"Somerset Road, London, N18",N18,3.0
651,895000.0,"Fountains Crescent, Southgate, London, N14",N14,4.0
654,128000.0,"Willis Yard, 128 Chelmsford Road, Southgate, N14 4JL",N14,1.0
655,629000.0,"Whittington Road, Bowes Park, N22",N22,3.0
656,800000.0,"Crothall Close, London, N13",N13,4.0
657,285000.0,"Cannon Hill, London, N14",N14,1.0
664,299995.0,"Valley Fields Crescent, West Enfield, EN2",EN2,1.0
669,495000.0,"Brodie Road, London, EN2",EN2,2.0
671,325000.0,"Millicent Grove, Palmers Green, N13",N13,2.0
673,399950.0,"St Edmunds Road, Edmonton, N9",N9,3.0
674,267000.0,"Anemone Court Enstone Road,  Enfield, EN3",EN3,2.0
676,370000.0,"Cuckoo Hall Lane, Edmonton, London, N9",N9,3.0
678,439995.0,"Hazelwood Lane, Palmers Green, London N13",N13,2.0
680,279995.0,"Sandhurst Road, LONDON, N9",N9,2.0
681,750000.0,"York Road, Bounds Green, London, N11",N11,5.0
682,724995.0,"Crescent Road, Enfield, EN2",EN2,3.0
684,725000.0,"St Marks Road, EN1",EN1,4.0
685,500000.0,"Mitchell Road, N13 6EE, London",N13,3.0
687,299950.0,"Chaseville Parade, Chaseville Park Road, London, N21",N21,2.0
688,349950.0,"Waverley Road, London, EN2",EN2,1.0
691,222995.0,"Lewington Court, 591 Hertford Road, EN3",EN3,2.0
694,625000.0,"Highfield Road, London, N21",N21,3.0
696,460500.0,"Station Road,
London,
N11",N11,2.0
697,607500.0,"Station Road,
London,
N11",N11,3.0
698,607500.0,"Station Road,
London,
N11",N11,3.0
699,592500.0,"Station Road,
London,
N11",N11,3.0
700,409995.0,"Woolmer Road, Edmonton, N18",N18,3.0
701,563000.0,"Station Road,
London,
N11",N11,3.0
702,573000.0,"Station Road,
London,
N11",N11,3.0
703,588000.0,"Station Road,
London,
N11",N11,2.0
704,465500.0,"Station Road,
London,
N11",N11,2.0
705,455500.0,"Station Road,
London,
N11",N11,2.0
706,455500.0,"Station Road,
London,
N11",N11,2.0
707,365000.0,"Station Road,
London,
N11",N11,1.0
708,343000.0,"Station Road,
London,
N11",N11,1.0
709,385000.0,"Station Road,
London,
N11",N11,1.0
710,348000.0,"Station Road,
London,
N11",N11,1.0
711,343000.0,"Station Road,
London,
N11",N11,1.0
712,455625.0,"Station Road,
London,
N11",N11,3.0
713,455625.0,"Station Road,
London,
N11",N11,3.0
714,444375.0,"Station Road,
London,
N11",N11,3.0
715,422250.0,"Station Road,
London,
N11",N11,3.0
716,485000.0,"Stanley Road, Bounds Green N11",N11,2.0
718,550000.0,"Hedge Hill, Enfield, EN2",EN2,5.0
719,530000.0,"Lucerne Close, London, N13",N13,2.0
720,385000.0,"Hazelwood Lane, Palmers Green, London, N13 - Characterful Ground Floor Maisonette with Large Garden",N13,1.0
721,1100000.0,"Compton Road, London, N21",N21,5.0
723,745000.0,"Pickard Close, Southgate, London, N14",N14,4.0
724,820000.0,"Broomfield Avenue, London, N13",N13,4.0
726,750000.0,"Morley Hill, Enfield, EN2",EN2,4.0
732,300000.0,"Blackwell Close, Winchmore Hill, N21 - Ground Floor Apartment with Long Lease",N21,1.0
734,108000.0,"Shelly Lodge, Enfield, London, EN2",EN2,1.0
735,440000.0,"Winchmore Hill Road, London, N14",N14,2.0
738,775000.0,"Manorway, Enfield, EN1",EN1,3.0
739,230000.0,"Croyland Road, London, N9",N9,2.0
744,375000.0,"Russell Road, London, N13",N13,2.0
745,285000.0,"Chase Green Avenue, Enfield, Middlesex, EN2",EN2,1.0
746,429750.0,"Station Road,
London,
N11",N11,3.0
747,441000.0,"Station Road,
London,
N11",N11,2.0
748,345500.0,"Station Road,
London,
N11",N11,2.0
749,349125.0,"Station Road,
London,
N11",N11,2.0
751,341625.0,"Station Road,
London,
N11",N11,2.0
752,341625.0,"Station Road,
London,
N11",N11,2.0
753,273250.0,"Station Road,
London,
N11",N11,1.0
754,257250.0,"Station Road,
London,
N11",N11,1.0
755,288750.0,"Station Road,
London,
N11",N11,1.0
756,261000.0,"Station Road,
London,
N11",N11,1.0
758,210000.0,"Parkside, Waltham Cross, EN8",EN8,1.0
759,234995.0,"Hudson way, Enfield, N9",N9,2.0
760,375000.0,"Cline Road, Bounds Green, London, N11",N11,2.0
761,995000.0,"Waterfall Road,Southgate, London N14",N14,4.0
762,350000.0,"Bennets Lodge, 1 Chase Court Gardens, Enfield, Middlesex, EN2",EN2,2.0
764,375000.0,"Upper Park Road, Arnos Grove , London, N11",N11,2.0
765,275250.0,"Station Road,
London,
N11",N11,1.0
766,243000.0,"Station Road,
London,
N11",N11,3.0
767,237000.0,"Station Road,
London,
N11",N11,3.0
768,225200.0,"Station Road,
London,
N11",N11,3.0
769,229200.0,"Station Road,
London,
N11",N11,3.0
770,243000.0,"Station Road,
London,
N11",N11,3.0
771,500000.0,"St. Marks Road, Enfield, EN1",EN1,3.0
772,235500.0,"Station Road,
London,
N11",N11,2.0
